,rok,měsíc,den,T-AVG,TMA,TMI,SRA,Flag
591,1776,8,14,22.6,26.8,17.5,,
592,1776,8,15,22.2,26.6,15.7,,
593,1776,8,16,21.7,32.4,15.5,,
594,1776,8,17,19.1,21.5,16.4,,
595,1776,8,18,17.6,20.9,14.8,,
596,1776,8,19,18.9,21.3,16.2,,
597,1776,8,20,19.5,25.4,16.2,,
598,1776,8,21,17.5,21.1,14.4,,
599,1776,8,22,17.8,21.3,13.3,,
600,1776,8,23,17.0,20.3,13.9,,
601,1776,8,24,14.3,16.6,11.9,,
602,1776,8,25,14.2,16.2,12.4,,
603,1776,8,26,14.1,16.5,10.9,,
604,1776,8,27,14.6,19.1,9.4,,
605,1776,8,28,14.7,19.0,9.0,,
606,1776,8,29,16.7,21.1,8.9,,
607,1776,8,30,16.5,21.3,13.2,,
608,1776,8,31,18.6,23.1,12.2,,
609,1776,9,1,16.7,19.8,13.9,,
610,1776,9,2,17.4,22.1,14.2,,
611,1776,9,3,14.8,17.5,13.4,,
612,1776,9,4,14.9,17.5,12.9,,
613,1776,9,5,15.7,18.3,13.5,,
614,1776,9,6,14.9,17.6,11.6,,
615,1776,9,7,14.2,17.0,12.0,,
616,1776,9,8,12.8,15.8,8.4,,
617,1776,9,9,14.1,18.3,10.0,,
618,1776,9,10,14.9,18.0,11.3,,
619,1776,9,11,14.7,19.1,11.7,,
620,1776,9,12,16.5,19.8,12.0,,
621,1776,9,13,16.6,22.2,12.5,,
622,1776,9,14,16.3,21.3,10.6,,
623,1776,9,15,17.9,23.5,11.9,,
624,1776,9,16,17.7,22.4,12.7,,
625,1776,9,17,15.6,19.7,13.8,,
626,1776,9,18,14.6,15.3,13.4,,
627,1776,9,19,8.7,14.6,6.8,,
628,1776,9,20,4.8,6.9,3.8,,
629,1776,9,21,7.2,9.2,3.8,,
630,1776,9,22,8.4,11.1,4.2,,
631,1776,9,23,8.7,12.3,3.7,,
632,1776,9,24,11.6,15.3,6.8,,
633,1776,9,25,15.0,18.7,9.0,,
634,1776,9,26,16.4,20.2,10.6,,
635,1776,9,27,19.0,23.7,15.5,,
636,1776,9,28,18.3,22.6,12.5,,
637,1776,9,29,17.8,21.5,14.1,,
638,1776,9,30,16.0,18.6,13.0,,
639,1776,10,1,13.7,16.5,12.0,,
640,1776,10,2,13.5,16.4,10.4,,
641,1776,10,3,11.3,15.3,7.3,,
642,1776,10,4,10.3,14.8,6.4,,
643,1776,10,5,10.1,14.8,5.2,,
644,1776,10,6,11.4,16.4,4.9,,
645,1776,10,7,12.3,14.8,9.8,,
646,1776,10,8,13.2,14.7,9.5,,
647,1776,10,9,13.0,15.0,11.2,,
648,1776,10,10,9.7,12.4,9.2,,
649,1776,10,11,7.5,9.4,6.0,,
650,1776,10,12,7.0,8.6,5.1,,
651,1776,10,13,6.1,7.5,3.9,,
652,1776,10,14,5.7,9.0,1.5,,
653,1776,10,15,5.4,8.7,2.1,,
654,1776,10,16,6.4,11.4,1.4,,
655,1776,10,17,7.1,11.4,0.9,,
656,1776,10,18,9.9,14.2,3.4,,
657,1776,10,19,11.7,15.5,9.0,,
658,1776,10,20,8.9,13.5,5.0,,
659,1776,10,21,6.6,8.4,3.6,,
660,1776,10,22,7.7,9.5,6.2,,
661,1776,10,23,8.2,9.5,7.2,,
662,1776,10,24,8.4,9.4,6.4,,
663,1776,10,25,8.3,8.8,8.1,,
664,1776,10,26,9.2,11.0,8.1,,
665,1776,10,27,7.7,8.6,7.4,,
666,1776,10,28,7.9,9.9,6.1,,
667,1776,10,29,6.3,8.0,4.9,,
668,1776,10,30,5.7,8.0,3.1,,
669,1776,10,31,5.9,6.7,4.0,,
670,1776,11,1,5.9,9.5,2.2,,
671,1776,11,2,1.8,6.1,-4.2,,
672,1776,11,3,2.0,6.1,-3.6,,
673,1776,11,4,1.7,5.5,-3.6,,
674,1776,11,5,0.4,2.6,-2.1,,
675,1776,11,6,1.3,3.4,-1.3,,
676,1776,11,7,0.4,1.5,0.0,,
677,1776,11,8,0.2,0.6,-0.1,,
678,1776,11,9,-0.1,0.6,-0.6,,
679,1776,11,10,0.9,1.2,-0.1,,
680,1776,11,11,1.2,1.4,0.8,,
681,1776,11,12,2.1,3.4,-0.4,,
682,1776,11,13,3.7,4.8,2.0,,
683,1776,11,14,6.3,8.6,3.8,,
684,1776,11,15,8.0,10.3,5.3,,
685,1776,11,16,8.1,8.9,6.6,,
686,1776,11,17,8.8,9.8,7.5,,
687,1776,11,18,6.3,8.2,5.3,,
688,1776,11,19,7.7,9.3,5.3,,
689,1776,11,20,9.4,13.2,5.9,,
690,1776,11,21,5.5,8.0,4.8,,
691,1776,11,22,4.7,6.3,3.3,,
692,1776,11,23,2.6,4.1,0.0,,
693,1776,11,24,3.9,5.6,1.4,,
694,1776,11,25,2.4,4.0,1.5,,
695,1776,11,26,1.6,2.3,1.0,,
696,1776,11,27,1.8,2.4,1.1,,
697,1776,11,28,3.4,4.2,1.9,,
698,1776,11,29,5.3,6.3,4.1,,
699,1776,11,30,5.5,6.1,4.8,,
700,1776,12,1,4.6,5.8,4.0,,
701,1776,12,2,4.2,5.5,1.9,,
702,1776,12,3,2.5,5.5,-0.6,,
703,1776,12,4,0.8,2.9,-2.6,,
704,1776,12,5,0.3,1.5,-0.5,,
705,1776,12,6,-0.2,0.6,-0.9,,
706,1776,12,7,0.3,1.6,-1.2,,
707,1776,12,8,0.1,1.1,-1.2,,
708,1776,12,9,-2.2,0.3,-2.6,,
709,1776,12,10,-2.7,-2.4,-3.2,,
710,1776,12,11,-1.0,0.1,-2.6,,
711,1776,12,12,-1.0,0.0,-2.6,,
712,1776,12,13,-0.9,-0.5,-1.6,,
713,1776,12,14,-0.9,-0.6,-1.1,,
714,1776,12,15,-1.3,-1.0,-1.6,,
715,1776,12,16,-1.1,-0.5,-1.9,,
716,1776,12,17,0.7,2.5,-2.0,,
717,1776,12,18,0.3,1.0,-0.1,,
718,1776,12,19,-0.5,0.3,-1.6,,
719,1776,12,20,-0.7,0.5,-3.3,,
720,1776,12,21,1.4,3.4,-4.7,,
721,1776,12,22,5.2,7.0,3.2,,
722,1776,12,23,6.0,7.3,4.2,,
723,1776,12,24,2.2,5.0,0.7,,
724,1776,12,25,1.5,2.3,0.5,,
725,1776,12,26,-0.4,1.6,-2.2,,
726,1776,12,27,-2.6,-1.2,-3.6,,
727,1776,12,28,-5.9,-2.5,-8.5,,
728,1776,12,29,-7.6,-6.0,-10.8,,
729,1776,12,30,-2.6,-0.6,-6.5,,
730,1776,12,31,-4.2,-1.5,-6.7,,
731,1777,1,1,-7.4,-5.2,-10.3,,
732,1777,1,2,-4.9,-4.5,-6.2,,
733,1777,1,3,-4.5,-3.0,-6.1,,
734,1777,1,4,-6.6,-5.0,-8.9,,
735,1777,1,5,-2.6,-1.7,-6.7,,
736,1777,1,6,-1.7,-1.1,-2.4,,
737,1777,1,7,-3.0,-2.0,-4.5,,
738,1777,1,8,-5.5,-3.5,-7.2,,
739,1777,1,9,-7.2,-4.1,-10.0,,
740,1777,1,10,-3.2,-2.0,-9.8,,
741,1777,1,11,-0.7,2.0,-2.5,,
742,1777,1,12,5.4,6.2,0.0,,
743,1777,1,13,4.3,5.0,3.9,,
744,1777,1,14,3.1,4.0,2.4,,
745,1777,1,15,1.4,2.8,0.8,,
746,1777,1,16,0.1,1.7,-3.0,,
747,1777,1,17,-5.3,-1.0,-6.8,,
748,1777,1,18,-5.3,-3.8,-8.3,,
749,1777,1,19,-3.0,-2.0,-5.3,,
750,1777,1,20,-0.4,0.5,-2.3,,
751,1777,1,21,-1.3,0.5,-1.4,,
752,1777,1,22,-0.1,0.8,-1.4,,
753,1777,1,23,1.4,2.3,-0.6,,
754,1777,1,24,1.4,2.1,0.8,,
755,1777,1,25,0.9,1.6,0.0,,
756,1777,1,26,-0.4,1.0,-1.1,,
757,1777,1,27,1.3,2.7,-1.6,,
758,1777,1,28,1.7,2.7,1.0,,
759,1777,1,29,1.2,2.3,0.0,,
760,1777,1,30,-0.4,1.0,-1.4,,
761,1777,1,31,-2.9,-0.4,-5.0,,
762,1777,2,1,-4.8,-3.5,-6.2,,
763,1777,2,2,-2.4,-0.9,-5.7,,
764,1777,2,3,-1.9,-1.1,-2.7,,
765,1777,2,4,0.3,2.5,-2.6,,
766,1777,2,5,0.1,2.1,-2.3,,
767,1777,2,6,-5.5,-0.2,-8.0,,
768,1777,2,7,-1.2,-0.3,-5.3,,
769,1777,2,8,1.8,2.8,-0.3,,
770,1777,2,9,2.5,2.8,2.0,,
771,1777,2,10,2.7,3.9,1.7,,
772,1777,2,11,3.4,4.9,1.5,,
773,1777,2,12,2.1,3.3,1.2,,
774,1777,2,13,-0.5,1.6,-1.5,,
775,1777,2,14,-0.8,-0.3,-1.3,,
776,1777,2,15,-0.7,0.0,-1.5,,
777,1777,2,16,-0.6,0.9,-1.6,,
778,1777,2,17,-2.6,-0.6,-4.8,,
779,1777,2,18,-5.3,-2.9,-7.0,,
780,1777,2,19,-4.1,-1.4,-7.9,,
781,1777,2,20,-2.8,-1.5,-5.6,,
782,1777,2,21,0.6,2.2,-2.5,,
783,1777,2,22,2.3,3.8,1.0,,
784,1777,2,23,3.2,4.6,0.8,,
785,1777,2,24,5.2,7.0,3.8,,
786,1777,2,25,4.2,7.3,2.5,,
787,1777,2,26,2.2,3.6,1.4,,
788,1777,2,27,2.5,3.4,1.6,,
789,1777,2,28,2.9,4.9,1.0,,
790,1777,3,1,2.1,4.9,-2.1,,
791,1777,3,2,2.3,4.0,-1.5,,
792,1777,3,3,4.5,5.1,3.3,,
793,1777,3,4,3.6,5.1,2.3,,
794,1777,3,5,2.4,3.3,1.0,,
795,1777,3,6,-1.3,2.0,-2.4,,
796,1777,3,7,-1.8,-1.0,-2.5,,
797,1777,3,8,-0.3,2.7,-3.6,,
798,1777,3,9,-0.1,2.0,-5.2,,
799,1777,3,10,5.4,9.6,1.6,,
800,1777,3,11,2.4,5.3,1.1,,
801,1777,3,12,2.1,3.0,1.5,,
802,1777,3,13,-0.6,2.0,-1.7,,
803,1777,3,14,-0.1,1.8,-1.8,,
804,1777,3,15,1.1,2.7,-2.3,,
805,1777,3,16,2.8,3.5,1.6,,
806,1777,3,17,6.6,10.8,3.3,,
807,1777,3,18,8.4,11.0,2.6,,
808,1777,3,19,12.5,15.3,9.5,,
809,1777,3,20,10.7,12.6,8.0,,
810,1777,3,21,7.0,10.2,4.4,,
811,1777,3,22,4.6,7.5,2.7,,
812,1777,3,23,4.0,6.6,0.8,,
813,1777,3,24,4.3,6.2,0.5,,
814,1777,3,25,8.0,13.0,2.8,,
815,1777,3,26,8.0,13.2,3.3,,
816,1777,3,27,10.5,17.3,3.2,,
817,1777,3,28,12.4,18.4,6.5,,
818,1777,3,29,5.2,12.5,1.8,,
819,1777,3,30,4.1,6.3,1.5,,
820,1777,3,31,3.9,9.1,1.0,,
821,1777,4,1,2.9,5.0,0.5,,
822,1777,4,2,3.7,6.3,-1.0,,
823,1777,4,3,5.4,7.4,3.4,,
824,1777,4,4,1.3,5.2,-0.3,,
825,1777,4,5,0.9,1.7,-1.4,,
826,1777,4,6,1.9,2.7,1.2,,
827,1777,4,7,1.8,3.3,0.8,,
828,1777,4,8,3.8,6.3,-0.2,,
829,1777,4,9,5.1,8.4,1.8,,
830,1777,4,10,7.8,11.4,2.2,,
831,1777,4,11,5.9,9.6,0.8,,
832,1777,4,12,9.1,13.7,3.2,,
833,1777,4,13,13.1,18.2,4.7,,
834,1777,4,14,11.8,15.3,8.6,,
835,1777,4,15,8.2,11.5,6.8,,
836,1777,4,16,8.5,11.3,6.0,,
837,1777,4,17,10.4,15.6,3.6,,
838,1777,4,18,11.0,14.3,5.3,,
839,1777,4,19,4.6,11.9,2.9,,
840,1777,4,20,2.9,6.3,1.0,,
841,1777,4,21,6.5,11.0,-0.2,,
842,1777,4,22,15.8,22.2,5.7,,
843,1777,4,23,15.3,18.3,13.0,,
844,1777,4,24,12.8,14.6,11.4,,
845,1777,4,25,8.6,12.3,6.3,,
846,1777,4,26,4.5,9.0,3.1,,
847,1777,4,27,3.5,5.0,1.2,,
848,1777,4,28,4.1,6.2,0.2,,
849,1777,4,29,7.2,10.0,2.7,,
850,1777,4,30,10.0,14.4,5.5,,
851,1777,5,1,12.8,15.3,8.0,,
852,1777,5,2,13.9,19.1,10.2,,
853,1777,5,3,15.2,18.6,11.8,,
854,1777,5,4,16.9,21.0,11.1,,
855,1777,5,5,12.6,17.8,10.5,,
856,1777,5,6,12.5,14.1,9.9,,
857,1777,5,7,16.2,19.3,12.5,,
858,1777,5,8,15.5,18.2,13.0,,
859,1777,5,9,14.2,17.5,10.6,,
860,1777,5,10,16.1,20.1,12.0,,
861,1777,5,11,11.0,16.5,8.2,,
862,1777,5,12,8.8,11.1,6.5,,
863,1777,5,13,8.6,9.8,5.8,,
864,1777,5,14,9.8,13.7,6.5,,
865,1777,5,15,10.9,15.3,4.6,,
866,1777,5,16,13.4,17.5,8.4,,
867,1777,5,17,11.9,15.5,8.4,,
868,1777,5,18,11.3,14.3,8.0,,
869,1777,5,19,13.1,15.5,10.0,,
870,1777,5,20,15.0,18.6,9.9,,
871,1777,5,21,17.8,24.2,10.2,,
872,1777,5,22,13.4,18.1,9.3,,
873,1777,5,23,14.5,17.7,11.2,,
874,1777,5,24,17.1,23.3,11.1,,
875,1777,5,25,20.5,26.6,13.8,,
876,1777,5,26,18.5,23.0,12.9,,
877,1777,5,27,13.6,19.1,10.8,,
878,1777,5,28,14.8,17.5,11.3,,
879,1777,5,29,16.8,21.1,10.4,,
880,1777,5,30,16.9,21.0,11.4,,
881,1777,5,31,16.9,21.1,12.0,,
882,1777,6,1,17.4,21.9,13.4,,
883,1777,6,2,19.7,25.2,13.0,,
884,1777,6,3,21.1,25.4,14.2,,
885,1777,6,4,21.3,25.4,15.5,,
886,1777,6,5,20.3,28.4,13.2,,
887,1777,6,6,13.2,19.0,10.0,,
888,1777,6,7,13.4,16.6,8.6,,
889,1777,6,8,17.0,21.0,11.6,,
890,1777,6,9,14.2,18.0,11.7,,
891,1777,6,10,14.3,17.6,10.0,,
892,1777,6,11,14.4,18.0,10.1,,
893,1777,6,12,16.8,20.4,12.0,,
894,1777,6,13,16.4,20.4,12.5,,
895,1777,6,14,15.3,20.4,12.6,,
896,1777,6,15,18.7,22.6,11.1,,
897,1777,6,16,18.9,23.3,14.0,,
898,1777,6,17,18.4,21.5,13.9,,
899,1777,6,18,16.5,20.2,13.6,,
900,1777,6,19,17.0,20.1,12.7,,
901,1777,6,20,16.8,22.4,12.3,,
902,1777,6,21,16.8,19.9,12.5,,
903,1777,6,22,16.1,19.8,13.6,,
904,1777,6,23,15.6,19.0,11.5,,
905,1777,6,24,13.4,16.0,10.2,,
906,1777,6,25,11.3,14.0,8.2,,
907,1777,6,26,12.7,14.9,8.7,,
908,1777,6,27,15.1,17.1,10.7,,
909,1777,6,28,14.0,16.8,10.5,,
910,1777,6,29,14.2,17.7,8.8,,
911,1777,6,30,17.5,21.9,11.2,,
912,1777,7,1,15.0,18.4,12.1,,
913,1777,7,2,14.6,16.9,12.1,,
914,1777,7,3,15.4,17.7,12.4,,
915,1777,7,4,21.7,26.6,13.5,,
916,1777,7,5,17.5,23.0,15.0,,
917,1777,7,6,16.2,19.1,13.8,,
918,1777,7,7,15.1,18.3,11.6,,
919,1777,7,8,15.3,18.4,12.5,,
920,1777,7,9,14.7,16.5,11.8,,
921,1777,7,10,15.7,19.3,11.9,,
922,1777,7,11,17.1,20.5,13.4,,
923,1777,7,12,17.7,21.1,13.8,,
924,1777,7,13,17.8,21.1,14.3,,
925,1777,7,14,14.5,17.7,12.2,,
926,1777,7,15,14.0,16.6,9.8,,
927,1777,7,16,16.2,20.0,11.3,,
928,1777,7,17,17.9,21.1,13.9,,
929,1777,7,18,23.1,28.0,14.1,,
930,1777,7,19,21.3,29.3,17.5,,
931,1777,7,20,19.6,23.7,15.3,,
932,1777,7,21,20.4,24.2,16.0,,
933,1777,7,22,19.0,23.3,14.6,,
934,1777,7,23,19.7,22.6,14.6,,
935,1777,7,24,19.3,22.0,15.2,,
936,1777,7,25,20.1,24.4,15.5,,
937,1777,7,26,19.9,23.8,15.6,,
938,1777,7,27,17.1,19.9,15.6,,
939,1777,7,28,17.0,21.0,12.1,,
940,1777,7,29,18.1,21.5,12.8,,
941,1777,7,30,18.5,21.0,15.4,,
942,1777,7,31,18.8,21.5,15.4,,
943,1777,8,1,22.3,27.8,16.0,,
944,1777,8,2,17.9,22.7,15.8,,
945,1777,8,3,16.4,20.5,14.2,,
946,1777,8,4,16.1,17.6,14.7,,
947,1777,8,5,18.0,22.5,12.6,,
948,1777,8,6,20.5,24.2,15.0,,
949,1777,8,7,21.8,27.2,14.4,,
950,1777,8,8,21.8,26.1,15.8,,
951,1777,8,9,21.7,26.6,14.8,,
952,1777,8,10,21.3,28.4,17.0,,
953,1777,8,11,21.1,24.5,17.6,,
954,1777,8,12,22.5,27.4,15.0,,
955,1777,8,13,22.5,28.5,17.9,,
956,1777,8,14,21.2,23.8,17.4,,
957,1777,8,15,22.0,26.1,15.9,,
958,1777,8,16,20.6,23.8,17.0,,
959,1777,8,17,16.3,20.8,14.2,,
960,1777,8,18,17.3,20.2,13.5,,
961,1777,8,19,17.4,21.1,12.4,,
962,1777,8,20,18.0,21.1,14.9,,
963,1777,8,21,17.8,22.0,13.7,,
964,1777,8,22,19.6,25.2,11.9,,
965,1777,8,23,16.9,21.3,12.4,,
966,1777,8,24,18.1,22.5,13.5,,
967,1777,8,25,18.2,23.1,11.0,,
968,1777,8,26,21.6,27.6,12.3,,
969,1777,8,27,18.5,23.2,16.2,,
970,1777,8,28,17.0,20.8,13.7,,
971,1777,8,29,16.4,20.8,10.0,,
972,1777,8,30,17.7,21.2,12.4,,
973,1777,8,31,17.7,24.4,13.4,,
974,1777,9,1,14.2,18.0,11.7,,
975,1777,9,2,15.0,17.7,9.2,,
976,1777,9,3,12.2,16.3,11.2,,
977,1777,9,4,11.6,13.3,10.4,,
978,1777,9,5,13.3,15.1,10.0,,
979,1777,9,6,14.4,16.0,11.4,,
980,1777,9,7,15.7,16.7,15.0,,
981,1777,9,8,16.5,17.8,15.1,,
982,1777,9,9,15.1,16.6,13.8,,
983,1777,9,10,15.4,17.7,12.0,,
984,1777,9,11,14.3,15.9,12.9,,
985,1777,9,12,13.5,16.4,10.5,,
986,1777,9,13,11.8,14.6,7.4,,
987,1777,9,14,10.8,14.8,6.0,,
988,1777,9,15,10.2,13.8,6.9,,
989,1777,9,16,10.9,14.6,5.2,,
990,1777,9,17,14.3,19.1,7.1,,
991,1777,9,18,13.9,18.3,9.2,,
992,1777,9,19,12.6,17.1,5.7,,
993,1777,9,20,16.7,20.5,10.6,,
994,1777,9,21,15.3,18.1,12.4,,
995,1777,9,22,14.9,23.0,8.0,,
996,1777,9,23,10.8,16.0,7.3,,
997,1777,9,24,12.2,17.7,4.1,,
998,1777,9,25,16.0,20.9,10.0,,
999,1777,9,26,17.8,23.1,11.6,,
1000,1777,9,27,17.1,23.0,10.0,,
1001,1777,9,28,14.4,18.6,9.9,,
1002,1777,9,29,14.3,19.9,6.1,,
1003,1777,9,30,11.5,16.3,4.5,,
1004,1777,10,1,11.8,18.6,3.8,,
1005,1777,10,2,11.9,17.5,4.9,,
1006,1777,10,3,14.2,19.3,7.0,,
1007,1777,10,4,15.6,20.8,10.2,,
1008,1777,10,5,15.6,19.5,11.2,,
1009,1777,10,6,14.9,19.3,11.9,,
1010,1777,10,7,14.0,18.6,7.6,,
1011,1777,10,8,13.5,18.6,10.2,,
1012,1777,10,9,12.4,15.0,9.7,,
1013,1777,10,10,12.7,16.0,9.9,,
1014,1777,10,11,9.3,12.5,6.1,,
1015,1777,10,12,8.5,12.4,3.8,,
1016,1777,10,13,9.8,12.8,5.5,,
1017,1777,10,14,10.5,13.5,7.3,,
1018,1777,10,15,11.4,14.4,7.8,,
1019,1777,10,16,12.0,14.6,9.4,,
1020,1777,10,17,12.0,14.5,9.6,,
1021,1777,10,18,10.8,13.6,7.3,,
1022,1777,10,19,7.1,10.8,3.8,,
1023,1777,10,20,4.7,9.0,1.3,,
1024,1777,10,21,2.3,6.5,-1.3,,
1025,1777,10,22,-0.5,3.0,-4.4,,
1026,1777,10,23,0.2,4.0,-6.0,,
1027,1777,10,24,3.7,6.8,-3.6,,
1028,1777,10,25,5.7,8.6,3.8,,
1029,1777,10,26,9.4,13.5,2.5,,
1030,1777,10,27,13.2,18.6,6.1,,
1031,1777,10,28,9.2,14.3,6.6,,
1032,1777,10,29,9.4,12.1,5.5,,
1033,1777,10,30,10.8,14.4,6.1,,
1034,1777,10,31,13.0,15.6,7.8,,
1035,1777,11,1,11.6,15.3,7.8,,
1036,1777,11,2,10.0,12.8,8.4,,
1037,1777,11,3,10.4,12.5,7.7,,
1038,1777,11,4,10.6,13.9,7.7,,
1039,1777,11,5,6.6,9.5,4.9,,
1040,1777,11,6,6.9,8.7,4.9,,
1041,1777,11,7,6.9,8.6,6.0,,
1042,1777,11,8,6.5,7.6,5.3,,
1043,1777,11,9,5.0,6.3,3.7,,
1044,1777,11,10,5.8,6.5,4.4,,
1045,1777,11,11,7.9,9.7,5.6,,
1046,1777,11,12,6.2,8.0,4.9,,
1047,1777,11,13,5.5,7.5,3.8,,
1048,1777,11,14,4.3,6.3,2.7,,
1049,1777,11,15,5.0,6.6,3.5,,
1050,1777,11,16,4.4,5.7,3.5,,
1051,1777,11,17,4.7,6.6,2.8,,
1052,1777,11,18,5.3,8.4,2.7,,
1053,1777,11,19,4.8,7.5,3.8,,
1054,1777,11,20,4.6,5.6,3.8,,
1055,1777,11,21,3.6,5.5,2.8,,
1056,1777,11,22,5.0,6.3,3.0,,
1057,1777,11,23,4.4,5.7,3.4,,
1058,1777,11,24,2.8,4.0,1.9,,
1059,1777,11,25,1.7,2.4,1.0,,
1060,1777,11,26,0.9,2.2,-1.6,,
1061,1777,11,27,3.5,4.5,1.5,,
1062,1777,11,28,3.9,5.5,1.0,,
1063,1777,11,29,4.0,5.5,2.5,,
1064,1777,11,30,2.2,5.0,-1.8,,
1065,1777,12,1,7.4,8.5,4.1,,
1066,1777,12,2,4.9,7.4,3.7,,
1067,1777,12,3,3.2,4.9,2.0,,
1068,1777,12,4,3.7,5.5,1.6,,
1069,1777,12,5,3.9,4.5,2.7,,
1070,1777,12,6,3.3,4.2,1.9,,
1071,1777,12,7,0.5,2.8,-1.6,,
1072,1777,12,8,-0.2,1.1,-3.7,,
1073,1777,12,9,-5.1,-0.5,-6.2,,
1074,1777,12,10,-3.4,-0.8,-6.4,,
1075,1777,12,11,-0.7,0.4,-3.2,,
1076,1777,12,12,2.4,3.3,0.4,,
1077,1777,12,13,3.8,4.5,2.6,,
1078,1777,12,14,2.8,4.7,0.5,,
1079,1777,12,15,0.9,3.0,-0.5,,
1080,1777,12,16,0.7,2.7,-1.9,,
1081,1777,12,17,0.5,1.6,-0.7,,
1082,1777,12,18,0.4,1.6,-0.9,,
1083,1777,12,19,-0.3,0.7,-0.8,,
1084,1777,12,20,-0.4,0.5,-1.6,,
1085,1777,12,21,-0.4,0.0,-0.7,,
1086,1777,12,22,-1.9,-0.4,-2.4,,
1087,1777,12,23,-1.8,-0.6,-5.1,,
1088,1777,12,24,-7.0,-1.8,-12.4,,
1089,1777,12,25,-1.8,-0.5,-4.8,,
1090,1777,12,26,-1.7,-0.9,-2.1,,
1091,1777,12,27,-1.9,-1.6,-2.2,,
1092,1777,12,28,-0.9,0.3,-2.1,,
1093,1777,12,29,-1.1,-0.2,-1.6,,
1094,1777,12,30,-1.2,-1.1,-1.6,,
1095,1777,12,31,0.1,0.5,-1.1,,
1096,1778,1,1,1.4,3.3,-0.1,,
1097,1778,1,2,-0.9,1.2,-1.9,,
1098,1778,1,3,-1.1,0.2,-2.2,,
1099,1778,1,4,-2.1,-1.0,-3.8,,
1100,1778,1,5,-2.7,-2.0,-4.8,,
1101,1778,1,6,-2.1,-1.2,-2.6,,
1102,1778,1,7,-0.6,0.6,-1.6,,
1103,1778,1,8,-1.9,-1.0,-2.2,,
1104,1778,1,9,0.8,1.2,-2.0,,
1105,1778,1,10,2.4,3.5,1.0,,
1106,1778,1,11,0.5,1.9,-0.4,,
1107,1778,1,12,-1.0,0.6,-2.6,,
1108,1778,1,13,-1.1,0.5,-3.6,,
1109,1778,1,14,0.5,1.7,-1.1,,
1110,1778,1,15,1.7,2.7,0.2,,
1111,1778,1,16,3.3,5.0,0.0,,
1112,1778,1,17,-1.2,3.0,-3.6,,
1113,1778,1,18,3.0,4.5,0.0,,
1114,1778,1,19,2.8,4.6,1.5,,
1115,1778,1,20,2.4,3.5,-0.1,,
1116,1778,1,21,3.7,5.0,2.1,,
1117,1778,1,22,3.8,4.6,2.6,,
1118,1778,1,23,4.6,6.0,4.0,,
1119,1778,1,24,4.6,6.2,3.7,,
1120,1778,1,25,2.8,4.1,1.5,,
1121,1778,1,26,-3.3,2.2,-7.6,,
1122,1778,1,27,-7.1,-5.8,-9.9,,
1123,1778,1,28,-3.0,-2.1,-6.0,,
1124,1778,1,29,0.3,2.1,-2.4,,
1125,1778,1,30,2.8,4.0,1.8,,
1126,1778,1,31,1.5,3.3,-0.4,,
1127,1778,2,1,0.2,2.7,-2.1,,
1128,1778,2,2,-0.3,2.3,-2.0,,
1129,1778,2,3,-0.9,-0.5,-2.3,,
1130,1778,2,4,0.7,3.1,-2.4,,
1131,1778,2,5,-1.5,1.1,-4.7,,
1132,1778,2,6,-3.0,0.5,-6.7,,
1133,1778,2,7,-1.6,1.4,-5.8,,
1134,1778,2,8,-1.7,1.6,-6.2,,
1135,1778,2,9,0.0,3.0,-4.7,,
1136,1778,2,10,0.7,2.7,-1.6,,
1137,1778,2,11,1.5,6.1,-1.7,,
1138,1778,2,12,0.3,3.7,-3.1,,
1139,1778,2,13,-2.8,0.5,-6.3,,
1140,1778,2,14,-3.7,-0.2,-8.1,,
1141,1778,2,15,-0.4,1.6,-6.0,,
1142,1778,2,16,0.1,1.6,-1.7,,
1143,1778,2,17,-0.8,0.6,-4.2,,
1144,1778,2,18,-0.3,1.3,-1.7,,
1145,1778,2,19,-0.5,2.7,-2.1,,
1146,1778,2,20,-3.1,-1.0,-4.8,,
1147,1778,2,21,-0.6,0.5,-2.6,,
1148,1778,2,22,2.9,5.1,-1.6,,
1149,1778,2,23,5.2,6.3,4.4,,
1150,1778,2,24,5.4,6.6,3.8,,
1151,1778,2,25,1.7,5.7,0.5,,
1152,1778,2,26,2.7,4.0,-0.2,,
1153,1778,2,27,0.9,3.2,-1.4,,
1154,1778,2,28,0.2,2.7,-3.7,,
1155,1778,3,1,3.3,6.6,-0.7,,
1156,1778,3,2,3.8,6.7,0.5,,
1157,1778,3,3,1.9,4.0,0.3,,
1158,1778,3,4,6.4,9.4,0.1,,
1159,1778,3,5,5.4,8.0,3.5,,
1160,1778,3,6,6.0,9.3,2.6,,
1161,1778,3,7,5.1,7.5,1.6,,
1162,1778,3,8,5.3,7.4,3.7,,
1163,1778,3,9,6.8,9.6,3.7,,
1164,1778,3,10,6.4,8.5,4.7,,
1165,1778,3,11,4.7,7.8,0.7,,
1166,1778,3,12,-1.3,3.5,-4.0,,
1167,1778,3,13,-0.8,2.3,-6.8,,
1168,1778,3,14,1.7,4.0,-0.7,,
1169,1778,3,15,0.0,1.9,-2.7,,
1170,1778,3,16,2.3,5.0,-1.8,,
1171,1778,3,17,2.7,5.8,0.0,,
1172,1778,3,18,6.0,10.2,-1.5,,
1173,1778,3,19,6.9,8.7,3.7,,
1174,1778,3,20,1.7,6.0,-2.0,,
1175,1778,3,21,5.7,8.2,-0.1,,
